handover_success_rate,ABS_QoS_DRB,ULDelay_gNBDU_Cell,DLDelay_gNBDU_Cell,Label
0.8511941880160765,0,0.7770060699334144,0.9469623322641656,1
0.969710313384032,0,0.8852525272321442,0.7345118628393759,0
0.9896810389594806,2,0.387790358639322,0.8617924670673938,0
0.9734899578277836,4,0.3322349841789185,0.2827991370317798,0
0.983034985049885,0,0.7442209925157097,0.8768358813293763,0
0.9798016778625936,4,0.6336583299797638,0.54516212101961,0
0.8322294100933395,2,0.701611706954564,0.6266635680522823,1
0.9616768502133972,2,0.6954265204689848,0.3074696365891716,0
0.8512076790099126,2,0.8569863966625817,0.6711670733267917,1
0.9617492895858384,4,0.7156878747472286,0.5409668844896509,0
0.9753454816859636,2,0.6523469685854445,0.5029864769102862,0
0.9796236977375034,2,0.3652977260543522,0.6156511704816012,0
0.9751545757801846,0,0.113615867053886,0.6721178890078677,0
0.964036330935493,4,0.6868189471046469,0.742528524751115,0
0.9746758696674428,3,0.5749092768929556,0.4938733039786243,0
0.9875360077303784,2,0.4241672088763482,0.796080140108975,0
0.9724265431166592,3,0.8106319634704263,0.9532920176059404,0
0.9721852752280272,0,0.6081239484649753,0.6009221896804581,0
0.9762939797622292,1,0.5104596063059286,0.7346273244178406,0
0.9670224534750274,0,0.7756651206405838,0.6306170570440445,0
0.9688222237106856,3,0.9641735572661366,0.9928040327571788,0
0.9612365920784692,2,0.6159804336378818,0.9075951310137492,0
0.9439231755998276,3,0.5211440685632036,0.3747145550468594,1
0.9731025915039292,2,0.6359488796856988,0.356356431517769,0
0.9836304264461811,1,0.6575057923148578,0.5830343380294403,0
0.9609990916840392,1,0.813354955539626,0.7535772528393363,0
0.9688165082197936,4,0.5456322521567832,0.9256212349911588,0
0.9093774052129866,0,0.8839118841114005,0.6667558513246648,1
0.9683818004813364,3,0.2752147229409582,0.8143553753061322,0
0.9835751452771732,3,0.4690683869586119,0.5518792317487606,0
0.9852610256806528,1,0.4024098581134116,0.0821450260427821,0
0.9701676101962414,4,0.5605050677137581,0.5157960131678292,0
0.9762726866967844,6,0.5944981779638567,0.6914484125988876,2
0.9831610904620918,2,0.7656327317401852,0.2477831300347485,0
0.9864336195489763,2,0.9259988164077582,0.2486255914324607,0
0.9879868437156796,0,0.588889544749062,0.5805598597769072,0
0.9715187474426276,6,0.3601557820472685,0.8949300953446235,2
0.9788284020124955,1,0.4738789956639373,0.5799118358425226,0
0.9802292215521544,3,0.465664683182615,0.9004075153874367,0
0.9740801542706856,3,0.5522867141425261,0.7736161792777347,0
0.978539797464142,4,0.927663243168928,0.5201548389679062,0
0.9747016802641296,4,0.381610232434922,0.2781647682436338,0
0.9625608687943616,5,0.5358808373290211,0.5661936063245521,2
