handover_success_rate,ABS_QoS_DRB,ULDelay_gNBDU_Cell,DLDelay_gNBDU_Cell,Label
0.9626447487745514,4,0.2509936666833327,0.3709443348091781,0
0.9711207195408832,3,0.8126097693981387,0.5238070062628148,0
0.9646633882943192,2,0.5879342207537863,0.5855162156932964,0
0.9422696486606924,3,0.5496831999071291,0.1725207890466781,1
0.9883160304671134,2,0.7414828325942274,0.4762820315401186,0
0.9680226775905156,4,0.9674846680164962,0.7939645374195934,0
0.9670714055552462,2,0.6591007767056691,0.5237656785175451,0
0.972307872542828,0,0.7200527898915822,0.922875014712916,0
0.8782438297665327,3,0.6573272754355743,0.7718101851883346,1
0.8283103009503224,2,0.9186127054288128,0.7928426147337899,1
0.9653170768745442,1,0.1210512861963992,0.2951695454409537,0
0.9760964124757208,0,0.3105571588996201,0.9056729173276964,0
0.9779988225114528,1,0.5415679726467367,0.4843308289171922,0
0.9789970252131428,3,0.4727013624539982,0.6456678141659429,0
0.9879193053077168,1,0.2987688540345194,0.640913461085622,0
0.9825419326241028,2,0.0424025037604425,0.3759833911414311,0
0.9605921283364368,0,0.6187814065832822,0.9538667796789412,0
0.9750401791452604,2,0.129409576406352,0.814900922160227,0
0.9827895723304622,2,0.8534439296094115,0.9000677325419713,0
0.9751059732904525,3,0.3648374691010475,0.6849236258936985,0
0.9152391493443294,2,0.4033321771189773,0.8462472368004942,1
0.9252398942690432,4,0.8587233976121074,0.1202202393495307,1
0.9245100540101134,2,0.7126086983866704,0.8317062562152553,1
0.9618882805069516,4,0.3964823622562874,0.6208078643595103,0
0.8556713742439608,3,0.9587335155280658,0.9079499756877168,1
0.8203452214575903,1,0.4377911591536975,0.4370029976904941,1
0.8470367973735686,3,0.8134408496999195,0.6891003399630129,1
0.9629453308001208,0,0.3788394850896836,0.8538338981026647,0
0.964937836383749,4,0.2068675938629836,0.5572977649071437,0
0.968750314741804,1,0.7479686586181955,0.7295357137444628,0
0.988280562200012,3,0.4736821491432157,0.3108791676626105,0
0.9607508227186612,1,0.6918567028895832,0.5482944693791643,0
0.9395536153278178,3,0.5948559457594556,0.0219527895936142,1
0.8716437096288498,3,0.6153824434480513,0.7881155882294704,1
0.8538001714673765,2,0.740496623226204,0.8014230219262536,1
0.9846542777669878,4,0.6493740804434202,0.8850310732105244,0
0.989023961801988,3,0.6770279490164998,0.4860862125088004,0
0.9753461852395776,0,0.912997066485271,0.7462936513129867,0
0.8980493377490743,4,0.64978836764778,0.9710675020731148,1
0.9686357398078936,2,0.8649371175144057,0.8149534252950593,0
0.9852030707241024,3,0.2620786236441588,0.8755783678535156,0
0.962914666253328,2,0.9401495513902716,0.6005468812642544,0
0.9601762642591792,3,0.8666724295878556,0.7012228345733784,0
0.9728379235307244,4,0.2106586286059241,0.4219452732188025,0
0.8675536842340931,4,0.5708462035309164,0.291843990461504,1
0.8217195876868726,2,0.2862989877962955,0.8779771916835699,1
0.9663195313812036,2,0.2824588561592811,0.7945275228856592,0
0.980757081475931,3,0.6630601254212785,0.6032448259103824,0
0.9813949784810512,1,0.6575652045736327,0.4125108509548214,0
0.9607288731233762,3,0.7615758780772774,0.7679330202993688,0
0.827954507093741,0,0.8771770990023053,0.5309740952475652,1
0.8760403961515812,4,0.3790327006444458,0.2448359910171006,1
0.8722271145641323,4,0.3327120637388144,0.678571584490679,1
0.9876902278121548,1,0.7751440643076349,0.1517953209246156,0
0.9856545432494286,4,0.7649448230287466,0.9525179860428168,0
0.9860336881566394,3,0.7164637092874262,0.8443232780785608,0
0.9826451894751924,3,0.9068539520826624,0.8676220099556834,0
0.9896701215119827,4,0.4744569684420606,0.1303416138598007,0
0.9742270651292532,2,0.8805827741895813,0.4812093030556544,0
0.9826041000227592,2,0.7966687966654623,0.6983138209887507,0
0.9865152955387996,2,0.838878687303885,0.7344049295157344,0
0.8855921499033391,4,0.7007099203423196,0.6703279151507266,1
0.87369612449601,2,0.3833436964339997,0.692596736323088,1
0.9002921703098765,1,0.724176169697845,0.8743230063162455,1
0.9224253757424404,2,0.1221564333710718,0.7348266739794376,1
0.9876590681920442,3,0.6412160595288778,0.5420248242892929,0
0.9629030754269547,2,0.7962695706865978,0.9596598205579724,0
0.9625291481610876,4,0.6703030536988227,0.4080623857402196,0
0.9843132431140664,2,0.3405628700955487,0.4470965334653601,0
0.98456841898808,1,0.6018122109978207,0.3451729849385851,0
0.8330321375447006,2,0.3128804700339014,0.8619351300341538,1
0.8165522248762564,3,0.4592832502493101,0.8079434361023361,1
0.9148265918097488,0,0.9460173375481076,0.8713948169613845,1
