handover_success_rate,ABS_QoS_DRB,ULDelay_gNBDU_Cell,DLDelay_gNBDU_Cell,Label
0.8727988653142351,2,0.3301649752905134,0.3532987281682833,1
0.8264514856633154,0,0.5318371244003086,0.7884136188464848,1
0.8871971303317662,2,0.6592221355451823,0.951020684819448,1
0.9816258405556426,1,0.4072417519406807,0.6490181749051905,0
0.9696586055744306,0,0.818212278349187,0.4477274587300048,0
0.9792041321663936,3,0.3365812768122553,0.7132259650940205,0
0.9781985438023352,0,0.5745915389299704,0.8210763558669295,0
0.9742903408594992,0,0.4843025265284297,0.9808244874279202,0
0.9898792246079964,3,0.5279664305600386,0.5371355491421822,0
0.9325637315761582,1,0.6875500264775309,0.4011354869298643,1
0.9654112833197228,3,0.3254826094651919,0.760718285779697,0
0.981513039334563,0,0.4473406110655493,0.766510050920565,0
0.9646465203185643,4,0.4486322695031145,0.4342709748421611,0
0.973734317772866,2,0.9075284454793606,0.9314913758631388,0
0.986251519128612,0,0.5615881398271372,0.8713063712969169,0
0.893544179138449,3,0.5195363439625529,0.3740865052974175,1
0.9493452948233824,0,0.5762408370390549,0.4915699805923428,1
0.982237073038806,1,0.5524012303108818,0.6611419596664625,0
0.914675904745152,0,0.6496971769107431,0.6958209755425309,1
0.960160433298776,0,0.3972472114427475,0.1888320324153556,0
0.9841538577800902,2,0.5582978898492599,0.6003906167078937,0
0.9890790600172882,2,0.5770780725968747,0.7762877274919258,0
0.9639892748239686,3,0.6978745697501677,0.3231075936169529,0
0.9618616296932316,2,0.8110175275728362,0.3326885482270232,0
0.8404161430576512,0,0.6231278384056054,0.9222839376820916,1
0.9099056139259122,0,0.1179334412656152,0.8351546964839945,1
0.8066871492976212,2,0.6975230322708046,0.478482846959084,1
0.9025177260347312,1,0.6067072737354318,0.6285570282297341,1
0.9689050447300408,1,0.640387994658367,0.9448037541896406,0
0.9889595386749974,4,0.4551347944160768,0.2213528439566063,0
0.9370703701479818,4,0.87643265001314,0.8591926665992635,1
0.8838200516819709,2,0.583851464205612,0.0878766932142485,1
0.8650670746793881,0,0.3603182815897726,0.434009119874701,1
0.8406221344937524,3,0.4580587543792963,0.5426070856736165,1
0.983817631406637,4,0.2528601563205194,0.6764402177788708,0
0.9853524341964064,0,0.6070984919169801,0.7264413268374157,0
0.9648603043542358,4,0.898152991834863,0.7101773254818382,0
0.966089187561928,3,0.7439173019593746,0.4699039764749607,0
0.8520217639928811,1,0.3272716067770596,0.2590425050415929,1
0.9795137010890188,2,0.848190851446812,0.9980496686136862,0
0.9768514960087228,3,0.3984729195743866,0.7306082946685143,0
0.9610691622371184,2,0.2009033012789821,0.5382388156860944,0
0.9814753681359344,1,0.7922565103840028,0.619061723752924,0
0.9844950117177024,3,0.7122887794819159,0.5978423799181423,0
0.9898219929682128,2,0.5300245946989758,0.7138964070957594,0
0.914478286211778,4,0.2348340061532505,0.5452556391641327,1
0.8151037413668786,0,0.5305465494129259,0.7728887234304685,1
0.9679005795660992,3,0.764836385605318,0.6141142266803058,0
