handover_success_rate,ABS_QoS_DRB,ULDelay_gNBDU_Cell,DLDelay_gNBDU_Cell,Label
0.9620010290866464,1,0.6311134497001587,0.6006672041389292,0
0.9815211970510708,2,0.4446164495638663,0.513170194580844,0
0.9651008576815172,4,0.603479321819642,0.7672316131385909,0
0.987709204802046,1,0.6557155982154154,0.4640882721027992,0
0.9675394951297748,1,0.9004579680179499,0.4444332318837075,0
0.968808780945347,1,0.845358546193584,0.8914167993002299,0
0.971199081261926,1,0.3131402784881745,0.5143182834823292,0
0.9811784067551292,2,0.2231981353100766,0.1579647050846355,0
0.9642837718923996,2,0.4445670993618291,0.8962868523433895,0
0.9714192183703576,2,0.1950395758625392,0.7462388377411967,0
0.9626447487745514,4,0.2509936666833327,0.3709443348091781,0
0.9669514817852144,1,0.247369387863554,0.5708403754019378,0
0.9821315952422974,1,0.7716482317424629,0.5801835380210091,0
0.9668547399869502,4,0.4655109667029266,0.6396566688959929,0
0.9753947030379158,2,0.2415071150062409,0.1858860012233289,0
0.9831380575991636,1,0.4983807574602836,0.8011098252603321,0
0.9871088239471044,1,0.1917243116632618,0.7356052949358247,0
0.968681304029431,2,0.8286093267671528,0.4866271350369959,0
0.9752064361330128,2,0.1361720279352201,0.1573134714556739,0
0.975513968100196,3,0.3987864914359701,0.2353971309518445,0
0.9711207195408832,3,0.8126097693981387,0.5238070062628148,0
0.9841619533275308,2,0.7438474785620941,0.8584709835836749,0
0.9815519352236298,3,0.3514907783247699,0.3422785407052072,0
0.9733771100877888,0,0.4781880880998853,0.3429006394149076,0
0.9843174140323128,4,0.6169851403663508,0.0970334187124263,0
0.9689997686909666,1,0.704594559017409,0.6828221864742464,0
0.9892526959111568,1,0.5957675962165863,0.8435095230936628,0
0.9830236254836104,1,0.2819788701582421,0.8273895651725984,0
0.9886167920087372,0,0.7053060343179001,0.7790386103732304,0
0.9749477679367724,4,0.4153483965868519,0.6252689565697043,0
0.9646633882943192,2,0.5879342207537863,0.5855162156932964,0
0.971229368273526,2,0.3635844308507532,0.5611333618223673,0
0.9739981864044956,1,0.3742369567219712,0.7212856122648567,0
0.9764539298594598,2,0.7113505393514251,0.8301699376993619,0
0.9637508075776716,0,0.6403944634649086,0.5238441897344556,0
0.9623532135762032,2,0.419516242436176,0.832120328782886,0
0.960286996194308,1,0.5535924370438359,0.8924236278249045,0
0.8741355787433365,1,0.4558979915500904,0.4840340650302525,1
0.8768053280014017,3,0.9710770310956358,0.7226345048771373,1
0.8097257203392669,3,0.9011862918741848,0.8818065472087836,1
0.9422696486606924,3,0.5496831999071291,0.1725207890466781,1
0.9428361246999976,4,0.4511293450482262,0.6811409422051388,1
0.9635462701657352,0,0.6467558610069083,0.900803447145802,0
0.9692787057576944,1,0.4772183631857869,0.5648870263638044,0
0.9657318503893516,0,0.7594358366131876,0.4357544557682455,0
0.9785992601765138,4,0.2721071098568643,0.5352097539223477,0
0.9792983899267784,0,0.6736551635456072,0.5655774480581813,0
0.984377605739682,2,0.6036060291069033,0.5120279646582928,0
0.9885113928164364,0,0.6851598211536791,0.0791880428238787,0
0.9833908203634962,4,0.5783278840876526,0.5274165504739243,0
0.9883160304671134,2,0.7414828325942274,0.4762820315401186,0
0.9800490323603412,2,0.8280248346500971,0.6205057371858488,0
0.9730460139832032,1,0.6712132225697971,0.5237121975701406,0
0.9798357788829124,3,0.5083093475213586,0.3541945473797113,0
0.9758465410385186,1,0.6854840736224465,0.3564918665419474,0
0.986233332758794,2,0.9866091984320828,0.962746110002513,0
0.9743680402320268,2,0.614163453022861,0.1528448906614613,0
0.9629623816023464,1,0.4598942255420379,0.333825467086387,0
0.9713591986915956,0,0.2411112459878885,0.4425501946183118,0
0.9751416573205194,2,0.8563163281450051,0.9274902762472292,0
0.9680226775905156,4,0.9674846680164962,0.7939645374195934,0
0.9725749138991034,0,0.7806680248989986,0.579679567307102,0
0.9630349896808508,1,0.8182398844085907,0.5360532847554056,0
0.9826970372655556,2,0.6009517362858635,0.88624913116238,0
0.9886808958926953,3,0.5595112464557714,0.5819110146838802,0
0.965917188044867,4,0.1914047640824994,0.5131657751964136,0
0.982578753911014,3,0.5940412156245278,0.8276213542384209,0
0.9866406354501248,4,0.1969987834763523,0.2978671915561737,0
0.9658637754264656,3,0.4211627401059915,0.5024864939616972,0
0.9666873745452896,2,0.8704212733450938,0.6294223548918562,0
